startdate,sampno,Analytical Analysis Code,Analysis Name,Testing Result,Lot Number,Group Major,Pin,Stockroom,Composite Number,Pallet Number,Bag Count on Pallet
11:21.0,BJ63812,ODOR,Odor,Pass,FL24135A1,,100245-CS055,FL,C005,24,921-960
11:21.0,BJ63812,STAPH,Staphylococcus aureus,<10,FL24135A1,,100245-CS055,FL,C005,24,921-960
11:00.0,BJ63812,YEAST,Yeast,10,FL24135A1,,100245-CS055,FL,C005,24,921-960
31:15.0,BJ63812,LISTERIA,Listeria,Negative,FL24135A1,,100245-CS055,FL,C005,24,921-960
32:46.0,BJ63812,SALMONELLA_375,Salmonella,Negative,FL24135A1,,100245-CS055,FL,C005,24,921-960
12:32.0,BJ63813,FAT_PWDR,Fat by Alkaline Hydrolysis,2.667,FL24135A1,,100245-CS055,FL,C005,25,961-1000
29:31.0,BJ63813,APPEARANCE,Appearance,Pass,FL24135A1,,100245-CS055,FL,C005,25,961-1000
29:31.0,BJ63813,BULK_DENSITY,Bulk Density,0.31,FL24135A1,,100245-CS055,FL,C005,25,961-1000
29:31.0,BJ63813,COLOR_MUNSELL,Munsell Color,1,FL24135A1,,100245-CS055,FL,C005,25,961-1000
29:31.0,BJ63813,DISPERSIBILITY_OPTIMUM,Dispersibility/Solubility,Pass,FL24135A1,,100245-CS055,FL,C005,25,961-1000
29:31.0,BJ63813,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24135A1,,100245-CS055,FL,C005,25,961-1000
29:31.0,BJ63813,PEROXIDE,Peroxide,0,FL24135A1,,100245-CS055,FL,C005,25,961-1000
29:31.0,BJ63813,PH,pH,6.21,FL24135A1,,100245-CS055,FL,C005,25,961-1000
29:31.0,BJ63813,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24135A1,,100245-CS055,FL,C005,25,961-1000
06:07.0,BJ63813,APC,Aerobic Plate Count,2500,FL24135A1,,100245-CS055,FL,C005,25,961-1000
10:02.0,BJ63813,PROT_DB_LECO,Dry Basis LECO Protein,91.146,FL24135A1,,100245-CS055,FL,C005,25,961-1000
50:06.0,BJ63813,B_CEREUS,Bacillus cereus,10,FL24135A1,,100245-CS055,FL,C005,25,961-1000
44:07.0,BJ63813,SODIUM,Sodium (mg/100g),150,FL24135A1,,100245-CS055,FL,C005,25,961-1000
52:44.0,BJ63813,STAPH_USP,Staphylococcus  aureus,Negative,FL24135A1,,100245-CS055,FL,C005,25,961-1000
11:21.0,BJ63813,COLIFORM,Coliforms,<10,FL24135A1,,100245-CS055,FL,C005,25,961-1000
11:21.0,BJ63813,E_COLI,Escherichia coli,<10,FL24135A1,,100245-CS055,FL,C005,25,961-1000
11:21.0,BJ63813,FLAVOR,Flavor,Pass,FL24135A1,,100245-CS055,FL,C005,25,961-1000
11:21.0,BJ63813,FLAVOR_FD,Flavor,5,FL24135A1,,100245-CS055,FL,C005,25,961-1000
11:00.0,BJ63813,MOLD,Mold,10,FL24135A1,,100245-CS055,FL,C005,25,961-1000
11:21.0,BJ63813,ODOR,Odor,Pass,FL24135A1,,100245-CS055,FL,C005,25,961-1000
11:21.0,BJ63813,STAPH,Staphylococcus aureus,<10,FL24135A1,,100245-CS055,FL,C005,25,961-1000
11:00.0,BJ63813,YEAST,Yeast,10,FL24135A1,,100245-CS055,FL,C005,25,961-1000
31:15.0,BJ63813,LISTERIA,Listeria,Negative,FL24135A1,,100245-CS055,FL,C005,25,961-1000
32:46.0,BJ63813,SALMONELLA_375,Salmonella,Negative,FL24135A1,,100245-CS055,FL,C005,25,961-1000
12:32.0,BJ63814,FAT_PWDR,Fat by Alkaline Hydrolysis,2.667,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
29:31.0,BJ63814,APPEARANCE,Appearance,Pass,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
29:31.0,BJ63814,BULK_DENSITY,Bulk Density,0.31,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
29:31.0,BJ63814,COLOR_MUNSELL,Munsell Color,1,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
29:31.0,BJ63814,DISPERSIBILITY_OPTIMUM,Dispersibility/Solubility,Pass,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
29:31.0,BJ63814,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
29:31.0,BJ63814,PEROXIDE,Peroxide,0,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
29:31.0,BJ63814,PH,pH,6.21,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
29:31.0,BJ63814,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
06:07.0,BJ63814,APC,Aerobic Plate Count,2500,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
10:02.0,BJ63814,PROT_DB_LECO,Dry Basis LECO Protein,91.23,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
59:55.0,BJ63814,MOISTURE,Moisture,5.464,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
50:06.0,BJ63814,B_CEREUS,Bacillus cereus,<10,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
44:07.0,BJ63814,SODIUM,Sodium (mg/100g),150,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
52:44.0,BJ63814,STAPH_USP,Staphylococcus  aureus,Negative,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
11:21.0,BJ63814,COLIFORM,Coliforms,<10,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
11:21.0,BJ63814,E_COLI,Escherichia coli,<10,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
11:21.0,BJ63814,FLAVOR,Flavor,Pass,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
11:21.0,BJ63814,FLAVOR_FD,Flavor,5,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
11:00.0,BJ63814,MOLD,Mold,10,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
11:21.0,BJ63814,ODOR,Odor,Pass,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
11:21.0,BJ63814,STAPH,Staphylococcus aureus,<10,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
11:00.0,BJ63814,YEAST,Yeast,10,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
31:15.0,BJ63814,LISTERIA,Listeria,Negative,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
32:46.0,BJ63814,SALMONELLA_375,Salmonella,Negative,FL24135A1,,100245-CS055,FL,C006,26,1001-1040
12:32.0,BJ63815,FAT_PWDR,Fat by Alkaline Hydrolysis,2.667,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
29:31.0,BJ63815,APPEARANCE,Appearance,Pass,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
29:31.0,BJ63815,BULK_DENSITY,Bulk Density,0.3,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
29:31.0,BJ63815,COLOR_MUNSELL,Munsell Color,1,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
29:31.0,BJ63815,DISPERSIBILITY_OPTIMUM,Dispersibility/Solubility,Pass,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
29:31.0,BJ63815,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
29:31.0,BJ63815,PEROXIDE,Peroxide,0,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
29:31.0,BJ63815,PH,pH,6.21,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
29:31.0,BJ63815,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
06:08.0,BJ63815,APC,Aerobic Plate Count,2500,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
59:55.0,BJ63815,MOISTURE,Moisture,5.464,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
10:02.0,BJ63815,PROT_DB_LECO,Dry Basis LECO Protein,91.23,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
50:06.0,BJ63815,B_CEREUS,Bacillus cereus,<10,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
44:07.0,BJ63815,SODIUM,Sodium (mg/100g),150,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
52:44.0,BJ63815,STAPH_USP,Staphylococcus  aureus,Negative,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
11:21.0,BJ63815,COLIFORM,Coliforms,<10,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
11:21.0,BJ63815,E_COLI,Escherichia coli,<10,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
11:21.0,BJ63815,FLAVOR,Flavor,Pass,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
11:21.0,BJ63815,FLAVOR_FD,Flavor,5,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
11:00.0,BJ63815,MOLD,Mold,10,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
11:21.0,BJ63815,ODOR,Odor,Pass,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
11:21.0,BJ63815,STAPH,Staphylococcus aureus,<10,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
11:00.0,BJ63815,YEAST,Yeast,10,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
31:15.0,BJ63815,LISTERIA,Listeria,Negative,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
32:46.0,BJ63815,SALMONELLA_375,Salmonella,Negative,FL24135A1,,100245-CS055,FL,C006,27,1041-1080
12:32.0,BJ63816,FAT_PWDR,Fat by Alkaline Hydrolysis,2.667,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
29:31.0,BJ63816,APPEARANCE,Appearance,Pass,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
29:31.0,BJ63816,BULK_DENSITY,Bulk Density,0.3,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
29:31.0,BJ63816,COLOR_MUNSELL,Munsell Color,1,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
29:31.0,BJ63816,DISPERSIBILITY_OPTIMUM,Dispersibility/Solubility,Pass,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
29:31.0,BJ63816,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
29:31.0,BJ63816,PEROXIDE,Peroxide,0,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
29:31.0,BJ63816,PH,pH,6.21,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
29:31.0,BJ63816,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
06:08.0,BJ63816,APC,Aerobic Plate Count,2500,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
10:02.0,BJ63816,PROT_DB_LECO,Dry Basis LECO Protein,91.23,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
59:55.0,BJ63816,MOISTURE,Moisture,5.464,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
50:06.0,BJ63816,B_CEREUS,Bacillus cereus,<10,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
44:07.0,BJ63816,SODIUM,Sodium (mg/100g),150,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
52:44.0,BJ63816,STAPH_USP,Staphylococcus  aureus,Negative,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
11:21.0,BJ63816,COLIFORM,Coliforms,<10,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
11:21.0,BJ63816,E_COLI,Escherichia coli,<10,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
11:21.0,BJ63816,FLAVOR,Flavor,Pass,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
11:21.0,BJ63816,FLAVOR_FD,Flavor,5,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
11:00.0,BJ63816,MOLD,Mold,10,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
11:21.0,BJ63816,ODOR,Odor,Pass,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
11:21.0,BJ63816,STAPH,Staphylococcus aureus,<10,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
11:00.0,BJ63816,YEAST,Yeast,10,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
31:15.0,BJ63816,LISTERIA,Listeria,Negative,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
32:46.0,BJ63816,SALMONELLA_375,Salmonella,Negative,FL24135A1,,100245-CS055,FL,C006,28,1081-1120
12:32.0,BJ63817,FAT_PWDR,Fat by Alkaline Hydrolysis,2.667,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
29:31.0,BJ63817,APPEARANCE,Appearance,Pass,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
29:31.0,BJ63817,BULK_DENSITY,Bulk Density,0.3,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
29:31.0,BJ63817,COLOR_MUNSELL,Munsell Color,1,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
29:31.0,BJ63817,DISPERSIBILITY_OPTIMUM,Dispersibility/Solubility,Pass,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
29:31.0,BJ63817,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
29:31.0,BJ63817,PEROXIDE,Peroxide,0,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
29:31.0,BJ63817,PH,pH,6.21,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
29:31.0,BJ63817,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
06:08.0,BJ63817,APC,Aerobic Plate Count,2500,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
59:55.0,BJ63817,MOISTURE,Moisture,5.464,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
10:02.0,BJ63817,PROT_DB_LECO,Dry Basis LECO Protein,91.23,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
50:06.0,BJ63817,B_CEREUS,Bacillus cereus,<10,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
44:07.0,BJ63817,SODIUM,Sodium (mg/100g),150,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
52:44.0,BJ63817,STAPH_USP,Staphylococcus  aureus,Negative,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
11:21.0,BJ63817,COLIFORM,Coliforms,<10,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
11:21.0,BJ63817,E_COLI,Escherichia coli,<10,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
11:21.0,BJ63817,FLAVOR,Flavor,Pass,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
11:21.0,BJ63817,FLAVOR_FD,Flavor,5,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
11:00.0,BJ63817,MOLD,Mold,10,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
11:21.0,BJ63817,ODOR,Odor,Pass,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
11:21.0,BJ63817,STAPH,Staphylococcus aureus,<10,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
11:00.0,BJ63817,YEAST,Yeast,10,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
31:15.0,BJ63817,LISTERIA,Listeria,Negative,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
32:46.0,BJ63817,SALMONELLA_375,Salmonella,Negative,FL24135A1,,100245-CS055,FL,C006,29,1121-1160
12:32.0,BJ63818,FAT_PWDR,Fat by Alkaline Hydrolysis,2.667,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
29:31.0,BJ63818,APPEARANCE,Appearance,Pass,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
29:31.0,BJ63818,BULK_DENSITY,Bulk Density,0.3,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
29:31.0,BJ63818,COLOR_MUNSELL,Munsell Color,1,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
29:31.0,BJ63818,DISPERSIBILITY_OPTIMUM,Dispersibility/Solubility,Pass,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
29:31.0,BJ63818,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
29:31.0,BJ63818,PEROXIDE,Peroxide,0,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
29:31.0,BJ63818,PH,pH,6.21,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
29:31.0,BJ63818,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
06:08.0,BJ63818,APC,Aerobic Plate Count,2500,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
10:02.0,BJ63818,PROT_DB_LECO,Dry Basis LECO Protein,91.23,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
59:55.0,BJ63818,MOISTURE,Moisture,5.464,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
50:06.0,BJ63818,B_CEREUS,Bacillus cereus,<10,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
44:07.0,BJ63818,SODIUM,Sodium (mg/100g),150,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
52:44.0,BJ63818,STAPH_USP,Staphylococcus  aureus,Negative,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
11:21.0,BJ63818,COLIFORM,Coliforms,<10,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
11:21.0,BJ63818,E_COLI,Escherichia coli,<10,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
11:21.0,BJ63818,FLAVOR,Flavor,Pass,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
11:21.0,BJ63818,FLAVOR_FD,Flavor,5,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
11:00.0,BJ63818,MOLD,Mold,10,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
11:21.0,BJ63818,ODOR,Odor,Pass,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
11:21.0,BJ63818,STAPH,Staphylococcus aureus,<10,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
11:00.0,BJ63818,YEAST,Yeast,10,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
31:15.0,BJ63818,LISTERIA,Listeria,Negative,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
32:46.0,BJ63818,SALMONELLA_375,Salmonella,Negative,FL24135A1,,100245-CS055,FL,C006,30,1161-1200
12:32.0,BJ63819,FAT_PWDR,Fat by Alkaline Hydrolysis,2.667,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
29:31.0,BJ63819,APPEARANCE,Appearance,Pass,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
29:31.0,BJ63819,BULK_DENSITY,Bulk Density,0.3,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
29:31.0,BJ63819,COLOR_MUNSELL,Munsell Color,1,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
29:31.0,BJ63819,DISPERSIBILITY_OPTIMUM,Dispersibility/Solubility,Pass,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
29:31.0,BJ63819,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
29:31.0,BJ63819,PEROXIDE,Peroxide,0,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
29:31.0,BJ63819,PH,pH,6.21,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
29:31.0,BJ63819,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
06:09.0,BJ63819,APC,Aerobic Plate Count,2500,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
06:56.0,BJ63819,MOISTURE,Moisture,5.387,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
10:02.0,BJ63819,PROT_DB_LECO,Dry Basis LECO Protein,91.453,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
50:06.0,BJ63819,B_CEREUS,Bacillus cereus,15,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
44:07.0,BJ63819,SODIUM,Sodium (mg/100g),150,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
52:44.0,BJ63819,STAPH_USP,Staphylococcus  aureus,Negative,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
11:21.0,BJ63819,COLIFORM,Coliforms,<10,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
11:21.0,BJ63819,E_COLI,Escherichia coli,<10,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
11:21.0,BJ63819,FLAVOR,Flavor,Pass,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
11:21.0,BJ63819,FLAVOR_FD,Flavor,5,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
11:00.0,BJ63819,MOLD,Mold,10,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
11:21.0,BJ63819,ODOR,Odor,Pass,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
11:21.0,BJ63819,STAPH,Staphylococcus aureus,<10,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
11:00.0,BJ63819,YEAST,Yeast,10,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
31:15.0,BJ63819,LISTERIA,Listeria,Negative,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
32:46.0,BJ63819,SALMONELLA_375,Salmonella,Negative,FL24135A1,,100245-CS055,FL,C007,31,1201-1240
12:32.0,BJ63820,FAT_PWDR,Fat by Alkaline Hydrolysis,2.667,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
29:31.0,BJ63820,APPEARANCE,Appearance,Pass,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
29:31.0,BJ63820,BULK_DENSITY,Bulk Density,0.31,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
29:31.0,BJ63820,COLOR_MUNSELL,Munsell Color,1,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
29:31.0,BJ63820,DISPERSIBILITY_OPTIMUM,Dispersibility/Solubility,Pass,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
29:31.0,BJ63820,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
29:31.0,BJ63820,PEROXIDE,Peroxide,0,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
29:31.0,BJ63820,PH,pH,6.21,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
29:31.0,BJ63820,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
06:09.0,BJ63820,APC,Aerobic Plate Count,2500,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
06:56.0,BJ63820,MOISTURE,Moisture,5.387,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
10:02.0,BJ63820,PROT_DB_LECO,Dry Basis LECO Protein,91.453,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
50:06.0,BJ63820,B_CEREUS,Bacillus cereus,15,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
44:07.0,BJ63820,SODIUM,Sodium (mg/100g),150,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
52:44.0,BJ63820,STAPH_USP,Staphylococcus  aureus,Negative,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
11:21.0,BJ63820,COLIFORM,Coliforms,<10,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
11:21.0,BJ63820,E_COLI,Escherichia coli,<10,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
11:21.0,BJ63820,FLAVOR,Flavor,Pass,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
11:21.0,BJ63820,FLAVOR_FD,Flavor,5,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
11:00.0,BJ63820,MOLD,Mold,10,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
11:21.0,BJ63820,ODOR,Odor,Pass,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
11:21.0,BJ63820,STAPH,Staphylococcus aureus,<10,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
11:00.0,BJ63820,YEAST,Yeast,10,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
31:15.0,BJ63820,LISTERIA,Listeria,Negative,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
32:46.0,BJ63820,SALMONELLA_375,Salmonella,Negative,FL24135A1,,100245-CS055,FL,C007,32,1241-1280
12:32.0,BJ63821,FAT_PWDR,Fat by Alkaline Hydrolysis,2.667,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
29:31.0,BJ63821,APPEARANCE,Appearance,Pass,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
29:31.0,BJ63821,BULK_DENSITY,Bulk Density,0.31,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
29:31.0,BJ63821,COLOR_MUNSELL,Munsell Color,1,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
29:31.0,BJ63821,DISPERSIBILITY_OPTIMUM,Dispersibility/Solubility,Pass,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
29:31.0,BJ63821,MIXABILITY_WPI90,Mixability for WPI90,Pass,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
29:31.0,BJ63821,PEROXIDE,Peroxide,0,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
29:31.0,BJ63821,PH,pH,6.21,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
29:31.0,BJ63821,SCORCHED_PARTICLE,Scorched Particle,<7.5,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
06:09.0,BJ63821,APC,Aerobic Plate Count,2500,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
06:56.0,BJ63821,MOISTURE,Moisture,5.387,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
10:02.0,BJ63821,PROT_DB_LECO,Dry Basis LECO Protein,91.453,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
50:06.0,BJ63821,B_CEREUS,Bacillus cereus,15,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
44:07.0,BJ63821,SODIUM,Sodium (mg/100g),150,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
52:44.0,BJ63821,STAPH_USP,Staphylococcus  aureus,Negative,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
11:21.0,BJ63821,COLIFORM,Coliforms,<10,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
11:21.0,BJ63821,E_COLI,Escherichia coli,<10,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
11:21.0,BJ63821,FLAVOR,Flavor,Pass,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
11:21.0,BJ63821,FLAVOR_FD,Flavor,5,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
11:00.0,BJ63821,MOLD,Mold,10,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
11:21.0,BJ63821,ODOR,Odor,Pass,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
11:21.0,BJ63821,STAPH,Staphylococcus aureus,<10,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
11:00.0,BJ63821,YEAST,Yeast,10,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
31:15.0,BJ63821,LISTERIA,Listeria,Negative,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
32:46.0,BJ63821,SALMONELLA_375,Salmonella,Negative,FL24135A1,,100245-CS055,FL,C007,33,1281-1320
12:32.0,BJ63822,FAT_PWDR,Fat by Alkaline Hydrolysis,2.667,FL24135A1,,100245-CS055,FL,C007,34,1321-1360
29:31.0,BJ63822,APPEARANCE,Appearance,Pass,FL24135A1,,100245-CS055,FL,C007,34,1321-1360
